9.99;98.28;67.29;8.79;0.38;6.20;68.85;44.45;91.33;90.17;28.52;29.42;96.58;4.51;10.16;55.25;42.63;21.80;80.66;89.25;50.38;27.11;39.66;83.76;83.68;3.76;64.49;21.80;72.12;89.29;82.89;80.32;2.46;37.60;57.02;74.27;39.28;62.45;87.96;99.74;88.75;97.03;28.69;98.43;49.48;56.01;19.64;28.88;74.56;37.73;50.54;35.12;18.59;28.17;32.17;89.15;32.23;15.95;50.62;17.99;88.71;72.54;18.48;46.77;72.34;28.06;15.06;11.61;59.61;95.67;37.59;65.45;51.61;37.29;77.83;27.85;86.38;71.12;53.68;44.18;38.54;38.36;6.71;7.39;25.86;61.54;78.49;31.08;41.17;68.63;78.00;17.78;54.68;10.04;30.46;52.89;85.54;65.95;98.80;49.59;7.00;12.31;74.71;72.52;3.20;7.69;70.05;43.75;84.18;70.06;64.11;96.95;37.21;49.35;95.78;35.82;88.76;94.12;29.94;40.69;60.07;24.01;35.13;6.26;67.39;27.13;84.66;57.45;46.21;88.73;18.26;56.03;65.87;26.96;99.35;10.31;46.52;79.20;54.80;0.36;51.21;43.55;73.75;87.59;66.77;31.30;61.42;65.68;0.60;35.45;44.46;55.52;29.90;49.16;14.85;59.51;7.52;6.57;30.40;54.20;90.52;33.84;3.80;52.91;15.75;8.46;42.72;3.69;26.40;9.73;12.70;41.23;85.85;54.10;61.52;58.69;57.96;51.77;33.51;79.78;55.53;4.45;91.30;11.84;58.84;33.74;10.31;36.54;14.98;76.25;9.02;16.49;16.88;48.36;53.68;67.35;25.75;91.07;72.94;99.13;36.22;15.29;73.90;31.47;63.70;80.95;4.73;67.27;43.63;46.96;57.13;42.89;51.79;28.14;14.17;99.06;0.87;57.90;37.24;94.78;80.57;29.47;93.30;72.33;37.22;38.06;27.57;28.76;93.34;51.90;77.12;95.83;54.03;23.45;19.82;80.10;6.54;95.90;6.24;51.10;97.48;53.43;94.29;55.51;24.50;12.95;96.91;41.56;82.80;88.82;2.42;28.60;25.78;86.84;78.64;28.52;19.38;49.02;58.91;37.29;62.65;15.41;36.68;84.53;69.22;14.52;27.28;62.01;41.15;62.16;59.15;29.83;2.44;33.53;26.86;58.58;14.66;76.97;45.61;84.48;46.73;6.94;57.58;74.20;69.12;78.25;95.56;27.52;17.90;81.87;51.28;49.51;50.95;36.82;69.89;16.29;69.78;85.77;68.26;29.38
23.53;83.97;49.61;93.11;51.00;50.86;87.08;97.64;46.58;67.80;43.67;18.23;92.30;24.98;61.37;26.70;55.60;84.72;53.71;18.66;97.26;8.16;41.61;76.11;84.27;36.95;21.82;15.18;99.52;74.84;38.20;13.53;80.09;95.47;17.17;96.87;84.72;10.11;84.70;85.88;15.86;16.70;7.23;56.50;73.84;21.53;48.58;2.15;55.65;35.90;34.07;22.78;54.92;21.61;52.82;73.43;52.70;55.35;96.28;34.59;86.62;77.06;64.49;21.51;79.73;1.42;18.64;15.91;42.71;79.67;95.83;46.92;33.94;41.50;42.24;17.80;17.32;74.25;65.17;10.41;4.42;20.39;59.90;5.08;32.64;77.28;32.85;23.19;56.68;84.68;79.13;39.07;47.79;36.71;52.90;28.63;30.47;38.28;51.69;58.17;30.98;28.05;27.15;79.99;81.45;29.76;80.63;41.12;17.55;7.52;50.59;85.94;83.21;81.11;29.90;56.23;85.92;88.25;13.64;23.62;68.95;69.70;79.32;22.62;64.14;97.49;39.00;33.26;70.16;67.31;10.65;31.55;45.74;10.27;28.66;13.65;45.14;52.63;15.54;55.77;41.82;25.60;96.24;20.11;41.17;69.18;71.19;83.36;82.65;28.03;59.99;28.82;80.68;76.38;51.95;72.47;87.84;53.89;28.66;98.40;75.07;11.98;79.59;35.16;94.09;1.20;59.41;40.29;97.99;10.06;17.64;45.09;45.72;33.69;94.81;45.74;85.85;49.49;54.06;14.02;44.10;86.53;53.60;88.40;67.75;38.04;25.93;87.82;30.55;83.44;35.69;95.90;81.89;51.27;34.79;76.29;66.47;11.50;49.71;0.95;7.05;76.71;49.88;98.51;48.53;59.67;32.09;85.31;23.06;74.67;92.16;21.08;91.50;1.37;13.55;33.53;6.89;85.42;76.51;53.56;30.60;15.94;59.48;63.01;30.99;38.01;46.24;34.77;71.09;21.84;31.60;63.51;66.90;40.42;30.84;74.29;6.50;99.13;44.22;30.35;36.70;16.94;76.19;57.63;35.83;10.49;8.71;74.84;82.59;93.99;16.74;54.33;81.25;78.92;32.89;42.25;14.21;71.22;8.60;84.42;59.38;98.16;26.20;1.94;48.99;5.78;99.31;77.26;49.46;27.97;28.25;5.05;50.32;49.87;89.06;45.66;5.55;79.25;44.89;28.18;12.94;71.81;38.79;22.44;69.33;37.91;36.99;53.77;11.72;34.29;95.07;3.78;48.48;66.50;90.04;59.02;11.73;95.81;27.93;24.95
75.04;40.22;22.11;27.40;40.11;75.81;31.26;48.00;65.48;82.59;27.22;67.80;57.55;73.14;73.46;56.35;50.85;83.95;65.36;93.34;45.33;52.90;97.01;97.14;88.43;6.61;12.03;3.37;69.16;69.24;39.03;56.48;15.95;22.58;98.29;8.80;83.13;10.98;2.18;25.92;91.35;39.35;9.39;50.30;81.62;63.09;19.84;30.40;76.23;13.91;14.22;70.55;75.08;76.25;70.09;95.76;20.88;18.36;29.00;2.89;80.07;11.81;61.40;41.96;37.61;72.40;50.00;49.12;70.51;86.16;20.22;12.91;67.45;48.51;21.60;0.74;21.71;33.28;68.90;6.14;96.18;85.21;14.80;86.41;48.83;18.65;77.71;39.00;75.33;24.22;74.88;69.55;58.79;11.44;45.24;70.56;89.12;58.60;43.54;84.06;89.22;1.60;59.88;39.48;1.63;21.11;3.26;2.85;44.13;59.27;98.21;34.90;50.30;24.27;27.46;77.01;89.43;8.47;60.45;48.74;94.35;48.92;35.70;4.38;61.39;31.94;22.88;42.40;80.67;4.05;1.22;72.97;59.36;49.95;25.03;72.28;70.64;70.21;43.29;15.24;38.59;20.46;20.27;73.11;97.66;21.42;88.73;83.06;62.01;89.22;5.46;70.58;78.94;15.36;70.04;38.25;6.89;54.74;51.83;69.16;75.38;47.69;97.71;31.69;54.16;14.91;29.75;7.76;10.29;71.44;80.21;44.91;49.39;88.13;39.26;89.03;72.15;54.75;26.31;73.26;1.83;5.22;11.56;3.78;67.11;34.26;78.55;56.01;71.69;1.86;71.87;21.11;98.86;36.29;9.31;50.79;44.79;51.68;53.68;67.34;24.01;98.38;25.20;6.36;75.88;19.86;10.19;84.82;79.72;15.18;41.20;87.56;63.64;51.53;21.33;77.06;94.42;75.78;82.63;64.28;31.49;90.04;79.41;92.23;92.26;64.64;54.86;9.43;15.71;98.33;7.81;32.92;77.35;83.47;84.08;86.36;23.37;1.95;99.11;17.66;49.16;70.29;11.74;83.67;51.02;71.71;42.77;54.66;34.43;45.83;0.15;6.99;73.23;39.63;99.11;93.41;68.17;11.65;0.36;5.87;98.43;22.09;71.35;87.62;36.56;86.56;18.80;34.51;18.26;26.54;77.24;69.41;18.40;66.21;85.33;17.64;35.22;49.23;69.07;40.70;61.78;26.45;21.09;19.97;41.72;68.86;97.34;99.11;31.41;92.41;91.55;63.37;44.80;21.28;26.27;0.65;23.44;70.26;67.58;87.77
34.42;2.61;31.98;82.13;58.30;53.04;51.92;6.38;29.23;21.48;54.72;85.12;8.35;42.56;9.95;99.72;23.32;48.87;1.36;18.44;34.35;79.92;13.85;73.35;45.05;62.88;77.34;81.65;19.16;38.94;84.83;60.50;20.54;11.13;46.59;84.81;71.76;98.21;26.55;2.88;27.71;14.34;60.10;24.28;32.24;96.16;89.95;69.72;88.98;49.28;60.55;51.46;83.75;56.25;15.63;32.24;88.23;24.86;1.99;5.57;63.60;42.83;5.97;24.34;84.05;83.19;81.09;22.67;65.07;92.73;11.00;76.26;84.47;45.81;25.88;8.62;32.64;99.91;13.51;25.52;68.31;89.71;85.72;48.68;88.73;84.60;9.15;78.25;13.78;89.88;1.16;29.42;58.57;21.95;41.55;85.33;44.01;49.42;50.85;72.84;82.10;92.61;67.50;55.19;11.09;0.13;50.68;64.24;10.85;35.53;30.92;46.65;64.90;42.21;6.64;88.50;23.90;43.74;35.63;67.12;34.09;0.54;16.50;53.53;37.45;18.08;50.20;99.53;1.03;31.93;22.95;62.91;3.11;58.18;27.77;77.85;11.12;71.34;38.93;71.66;61.81;75.68;77.10;81.68;76.35;1.69;45.99;32.13;61.67;80.01;88.62;41.27;45.95;64.52;7.59;3.76;83.92;9.13;42.20;96.26;49.15;26.71;37.49;62.32;86.25;35.17;26.03;73.31;76.29;96.08;54.10;34.41;39.84;38.35;72.06;1.81;68.13;85.20;42.23;23.13;96.33;56.78;14.66;48.03;45.63;65.66;66.12;61.33;38.21;75.34;47.29;64.23;72.69;74.92;88.93;82.44;43.91;47.65;54.49;76.45;77.05;16.73;3.26;0.91;14.52;4.43;73.57;95.13;83.67;22.06;29.46;80.61;32.58;52.67;42.70;47.17;29.34;63.58;59.99;35.63;58.61;65.76;16.18;65.23;40.19;50.88;29.83;67.55;2.40;38.83;24.70;51.86;40.49;24.80;53.43;96.73;63.99;9.26;19.16;66.99;65.58;13.36;26.58;26.15;15.99;17.44;69.26;55.81;19.78;66.65;37.73;44.75;80.84;22.70;57.03;97.53;22.79;98.68;35.50;79.31;23.72;92.35;35.68;66.50;71.88;11.29;3.15;90.62;3.18;80.67;86.35;94.70;37.26;26.79;37.85;24.72;95.14;71.49;95.10;41.58;81.90;3.22;94.08;56.47;17.63;86.18;32.46;90.19;9.13;60.50;17.80;66.34;26.13;92.68;23.95;99.66;66.10;97.22;58.06;95.50
86.20;25.27;53.80;77.48;11.55;64.04;44.53;2.69;16.31;9.59;70.09;86.93;68.50;98.01;13.20;94.86;90.36;68.03;43.23;96.11;51.95;54.19;59.41;59.33;54.77;94.29;19.75;78.22;76.91;57.15;81.98;71.57;47.37;94.31;83.42;75.22;3.36;97.63;73.10;83.00;16.60;27.54;31.95;7.89;32.30;93.42;77.30;15.79;45.99;4.34;55.71;17.95;60.83;81.43;54.05;22.23;83.79;47.37;96.35;73.80;16.89;13.34;34.08;89.01;91.15;13.48;5.96;85.90;80.09;20.45;34.95;70.95;20.14;15.45;82.31;5.05;3.37;62.55;42.48;85.73;92.11;84.13;66.05;43.60;35.99;44.93;83.68;98.24;14.05;72.73;44.02;41.32;53.06;27.88;99.50;37.13;89.85;71.18;62.29;34.32;59.78;76.16;7.15;66.04;98.42;27.81;79.53;92.82;35.55;68.13;57.54;83.45;39.55;75.26;18.75;84.00;32.26;95.39;76.05;93.13;8.98;32.45;9.93;59.71;81.41;67.30;95.15;31.36;21.00;0.09;26.12;85.91;63.78;57.95;23.93;99.22;16.76;92.73;12.07;28.15;18.70;86.17;19.56;91.36;5.23;89.16;70.41;23.80;79.24;85.86;92.12;61.57;11.34;80.54;59.83;56.44;29.38;48.80;91.85;52.80;60.52;1.50;68.94;10.67;62.08;85.35;12.50;30.86;80.52;10.65;2.20;98.50;43.11;9.60;53.92;86.73;59.02;92.07;88.15;91.10;1.78;77.41;12.43;94.25;18.76;46.27;4.73;14.91;82.83;62.80;87.22;52.23;34.81;19.74;88.89;53.03;45.47;64.38;80.20;17.08;31.33;70.85;78.07;9.14;93.97;41.10;56.34;41.75;16.15;51.87;29.84;45.77;48.26;80.75;77.63;69.76;31.85;33.10;96.09;69.78;4.84;68.59;24.25;8.03;91.74;53.14;75.28;35.77;98.03;55.57;19.93;47.38;10.96;66.44;83.83;67.35;82.85;41.55;23.41;94.89;39.64;88.07;97.77;84.89;81.15;64.58;78.03;5.28;65.83;36.71;32.62;70.60;22.72;26.11;91.50;70.72;94.93;26.77;65.20;60.78;23.09;9.59;4.45;29.51;27.51;30.13;84.03;12.49;91.36;62.56;61.60;64.61;90.39;31.83;95.77;98.96;36.06;38.04;67.46;8.11;27.92;73.08;18.26;28.51;50.21;59.60;66.36;5.28;61.47;31.43;65.18;11.20;81.28;5.36;22.17;50.91;20.32;95.52;79.37;21.56
19.75;67.81;46.13;13.24;72.05;10.13;36.07;70.50;9.03;13.50;90.47;25.36;41.12;18.87;7.13;92.02;89.55;18.13;33.86;94.93;65.38;97.18;46.03;60.28;9.88;23.77;49.68;69.61;38.42;97.08;87.25;84.31;99.14;14.35;50.40;34.15;23.26;17.37;2.67;42.90;31.31;90.91;13.68;90.21;83.49;48.69;36.18;17.48;73.73;83.04;45.58;84.79;58.14;98.50;43.07;18.39;46.92;12.44;26.39;11.34;71.98;77.01;85.84;93.34;34.90;51.79;14.45;31.54;90.25;60.46;89.04;18.24;24.99;2.15;77.15;38.62;65.69;82.96;74.03;78.03;33.68;24.71;76.25;84.78;97.00;48.93;25.83;72.55;64.78;73.65;54.19;79.21;61.07;5.04;93.40;89.49;7.17;89.06;16.70;83.12;34.04;11.17;10.34;59.43;18.92;11.03;90.73;87.47;75.45;86.21;8.41;58.18;80.67;13.95;54.37;76.41;93.90;26.60;5.14;67.14;97.44;52.42;44.85;25.78;22.33;53.83;3.98;84.24;8.66;22.31;58.89;24.67;42.81;34.23;30.64;1.21;45.70;57.25;12.05;76.25;90.51;57.73;90.18;37.94;13.00;56.79;53.56;78.14;60.32;89.48;85.35;66.92;7.38;95.02;74.48;7.87;16.52;94.56;74.52;1.36;55.52;68.02;34.30;39.01;55.39;69.47;95.28;75.21;30.46;12.71;92.31;11.21;91.83;20.57;30.72;91.48;34.55;84.80;40.40;2.42;48.18;29.80;12.28;47.54;92.92;49.45;5.57;8.64;4.56;30.55;71.22;66.72;43.10;5.81;55.47;13.93;71.14;64.38;67.25;73.89;14.49;76.98;74.78;35.20;5.52;37.78;15.13;23.53;97.91;77.37;51.62;89.24;96.45;40.48;97.59;87.22;76.86;96.12;3.84;85.87;22.30;33.98;43.94;26.03;11.94;51.73;23.09;41.96;43.73;82.26;50.15;12.02;30.79;19.15;3.46;57.84;22.98;16.11;54.51;60.83;83.39;3.90;46.77;36.16;84.53;38.74;38.99;85.23;3.69;24.43;80.08;55.14;9.21;76.02;94.31;77.20;11.52;94.96;96.12;12.21;30.68;25.38;60.22;24.46;18.91;75.86;77.56;65.14;7.56;63.44;62.92;21.51;94.43;8.59;79.44;38.19;90.29;24.59;62.15;40.33;53.17;26.90;55.56;68.54;15.12;99.09;56.68;55.09;81.64;78.88;12.78;70.02;19.85;30.62;32.21;57.58;51.87;69.01;45.17;59.50
78.38;78.13;26.02;48.39;9.85;16.59;97.28;48.05;32.74;37.63;32.20;85.75;34.07;35.50;52.01;25.40;59.59;21.27;70.28;61.13;84.46;95.58;61.65;91.16;23.91;24.45;35.41;33.77;57.72;9.74;79.43;91.52;99.15;67.45;69.18;11.87;86.13;52.31;82.08;35.74;51.86;31.98;90.14;12.68;31.88;63.11;44.42;18.14;52.84;18.49;73.33;92.76;99.14;47.64;54.52;71.58;47.76;9.53;4.66;65.47;20.29;36.31;61.50;39.10;46.05;49.90;71.37;37.91;84.64;22.02;95.01;66.64;76.64;4.36;76.03;92.00;63.60;41.33;74.22;38.29;46.98;41.58;13.20;42.23;47.67;5.02;89.05;71.08;86.63;53.12;83.70;18.20;73.63;90.29;93.88;6.16;15.80;33.25;29.10;27.02;9.80;23.22;10.81;71.12;48.09;86.10;81.62;96.35;23.18;78.47;94.72;17.90;15.90;11.44;93.92;64.41;53.89;10.08;54.50;76.08;32.49;34.50;84.86;88.89;35.87;80.56;42.15;66.25;82.11;51.97;38.09;65.78;68.29;93.24;19.62;60.76;50.58;80.09;60.93;37.50;40.04;40.95;82.10;23.85;72.04;8.28;67.44;48.97;3.07;83.91;66.35;35.12;76.50;70.55;20.78;12.91;8.16;79.73;82.75;35.49;23.19;99.03;28.45;89.16;61.76;31.61;23.31;70.85;71.64;66.58;12.41;75.21;0.51;79.42;70.53;86.21;40.86;35.60;0.81;64.15;64.51;49.39;18.04;34.26;32.02;67.58;45.51;6.41;61.40;11.10;47.63;20.02;70.89;94.66;83.36;20.96;30.17;41.48;95.06;49.66;84.68;78.68;65.45;4.03;27.89;78.19;12.98;60.52;35.81;86.97;1.57;76.26;19.77;11.78;30.33;90.76;48.34;77.19;47.11;41.61;77.74;78.54;0.00;20.35;71.70;40.25;36.77;68.06;58.02;16.77;54.29;24.85;38.76;69.53;28.92;37.56;4.77;43.35;64.97;44.95;25.89;23.51;25.07;36.84;93.72;81.01;17.99;23.11;45.05;35.36;54.19;72.65;23.39;94.59;52.75;0.25;55.58;93.86;61.81;49.31;94.42;35.26;6.98;17.84;42.00;84.63;56.28;10.41;42.55;7.83;95.75;46.72;6.69;83.00;61.78;32.72;58.97;3.01;59.23;26.12;78.34;60.10;84.59;66.66;32.27;26.85;40.15;89.09;21.04;37.19;22.19;73.97;55.42;61.36;52.97;78.19;16.08;91.40;49.16;54.75
81.91;49.74;60.21;66.73;99.09;30.59;44.38;48.02;32.61;7.44;32.80;83.20;56.46;56.25;75.18;53.88;7.06;45.06;6.32;77.09;60.20;48.49;70.65;74.38;96.70;30.66;30.36;83.80;95.93;43.45;6.35;0.48;97.48;54.96;44.59;72.64;82.16;50.19;88.18;10.23;83.78;35.02;75.45;40.85;13.64;12.90;95.96;14.69;67.34;74.85;49.32;13.11;62.45;94.83;72.33;61.75;9.36;85.39;59.36;7.45;73.17;45.30;95.83;6.85;8.15;46.86;62.21;15.16;17.61;5.08;97.00;15.30;68.84;43.31;37.10;21.92;41.41;82.16;10.31;29.94;33.36;13.47;61.60;64.26;85.22;74.05;50.50;39.12;75.58;11.76;27.35;44.88;1.70;13.91;99.29;71.37;27.72;40.72;35.34;77.23;20.70;54.50;53.06;19.99;34.13;90.05;12.04;64.49;92.45;26.22;65.36;21.12;57.82;61.19;64.96;28.60;60.89;48.12;3.20;33.56;29.63;78.25;39.58;10.89;50.89;8.60;94.57;70.16;64.49;42.01;21.39;73.35;91.87;95.55;20.79;90.33;75.36;43.14;2.65;89.17;64.77;38.42;51.04;5.44;83.78;67.15;47.83;78.26;63.68;3.34;38.21;27.48;13.70;34.36;74.13;96.50;33.75;88.43;68.40;16.62;29.68;24.09;75.15;82.27;61.78;26.48;36.98;88.98;31.99;92.96;25.80;1.95;51.65;38.98;64.40;85.86;7.98;6.44;41.27;76.44;25.97;31.25;8.40;44.07;84.84;43.30;98.23;27.49;16.28;69.56;72.24;25.66;70.44;13.06;87.90;42.27;84.56;99.53;61.12;5.07;43.62;60.38;21.40;79.36;23.10;76.32;29.82;19.21;13.02;79.37;47.52;23.53;2.45;78.37;37.18;4.65;97.48;87.56;95.06;58.90;19.87;67.71;60.78;30.58;57.60;30.34;28.83;56.53;1.71;68.42;50.79;99.89;72.96;21.14;10.82;86.25;61.83;86.07;2.61;99.78;99.70;9.69;47.37;71.90;87.58;16.51;23.13;99.94;85.82;63.95;73.19;49.43;77.21;29.92;51.89;17.62;39.74;79.09;28.91;88.67;5.64;84.45;36.36;39.70;34.63;56.11;25.05;57.45;15.10;32.84;28.28;79.48;43.73;35.01;97.09;72.74;95.60;81.25;34.86;16.80;56.85;20.42;36.24;12.03;27.46;98.99;8.09;82.94;83.81;29.38;26.50;25.61;95.25;86.67;26.48;33.02;62.40;97.64;83.26;35.68
25.76;64.60;55.29;35.73;9.35;79.25;3.58;35.87;11.33;70.34;72.62;86.44;9.57;57.96;92.11;26.54;6.25;92.63;6.11;70.63;35.97;11.48;57.88;58.89;64.33;75.53;29.65;42.84;41.37;74.11;74.97;21.79;8.00;45.46;87.46;8.84;7.86;36.75;25.02;27.67;47.71;42.90;69.68;80.22;90.13;27.06;15.35;44.56;24.00;24.83;0.84;35.94;13.94;76.61;43.63;6.44;87.89;94.02;84.42;89.93;42.41;57.91;1.31;22.89;32.10;84.41;96.15;65.52;48.24;29.51;25.66;69.13;6.89;41.86;87.59;87.88;89.10;59.75;44.36;13.87;59.90;55.75;97.01;54.79;51.01;31.84;51.77;92.76;19.17;93.20;85.36;36.83;5.88;7.85;52.29;57.44;65.88;18.45;79.48;75.07;68.14;62.99;10.89;87.91;61.16;63.14;14.75;31.62;77.96;6.61;45.99;26.21;4.89;49.98;44.89;31.33;32.79;14.62;84.07;49.25;61.00;12.84;75.91;87.95;14.81;55.43;58.15;85.47;57.42;81.00;86.82;6.51;67.70;49.17;58.25;95.01;5.88;44.90;69.67;86.39;72.76;44.26;10.12;94.74;41.49;27.69;11.36;57.10;40.93;66.78;9.90;17.28;86.88;37.84;18.14;38.98;86.85;89.90;38.19;24.39;75.67;73.38;29.03;76.05;3.54;71.33;23.35;54.89;8.96;46.79;45.27;15.43;58.03;21.07;88.99;4.18;21.43;73.64;3.31;52.51;3.73;28.15;56.60;62.97;61.36;8.73;9.83;47.55;55.10;24.49;20.52;70.47;61.90;50.03;37.61;31.43;79.54;45.16;40.24;61.00;10.79;7.72;14.76;76.24;14.35;32.60;96.74;44.44;74.44;62.76;53.98;42.77;70.41;2.96;81.80;99.20;81.47;20.37;21.04;99.63;75.95;78.12;43.92;45.79;40.28;4.54;44.64;94.84;35.76;7.02;52.39;2.73;79.41;81.52;43.81;79.87;54.96;31.20;30.42;44.28;95.46;49.85;39.45;95.94;51.25;81.52;93.98;91.57;65.47;25.37;88.86;34.90;55.23;38.63;65.37;28.01;26.49;4.61;9.41;86.55;8.55;96.64;52.44;29.49;81.64;42.53;82.36;57.91;39.05;80.86;23.43;82.02;54.19;39.69;45.95;31.18;51.70;36.43;73.58;97.34;24.44;29.55;32.37;69.84;40.44;58.65;28.70;36.38;70.88;64.41;68.52;79.71;7.27;34.81;39.33;35.91;94.80;31.81;34.41;16.49
56.84;62.93;32.51;31.44;3.25;36.97;54.92;75.24;65.61;51.96;44.02;97.08;91.06;51.22;79.38;0.15;90.56;17.23;26.32;48.94;83.25;99.21;53.60;36.35;41.41;40.16;6.23;36.67;44.28;65.38;50.38;53.04;53.87;98.45;93.91;59.19;6.37;50.10;41.63;24.29;97.26;2.43;66.12;83.92;52.36;70.39;44.14;25.10;34.27;27.51;90.97;92.90;57.37;91.75;14.80;0.99;60.35;62.95;4.36;66.33;19.24;42.31;92.03;34.86;44.04;88.61;26.95;46.46;84.77;4.28;82.07;22.88;16.52;64.84;99.64;60.64;56.54;23.90;80.26;23.23;0.62;60.96;8.24;61.73;76.88;41.83;94.74;54.33;31.56;65.79;20.35;38.12;93.83;50.19;25.80;34.64;19.45;16.82;78.86;10.39;53.64;34.22;0.37;16.39;41.40;39.02;66.60;72.64;38.74;90.18;42.61;14.72;84.13;42.45;3.15;24.05;47.70;38.58;22.22;43.88;4.19;7.35;93.81;76.63;20.44;20.70;17.91;6.67;92.08;87.52;58.95;58.51;62.29;12.20;51.10;31.30;44.20;64.65;55.96;9.37;21.24;75.36;62.97;8.97;11.19;8.47;33.19;36.24;17.16;42.37;62.21;69.09;61.99;49.64;70.05;96.56;53.09;51.70;42.73;85.00;83.12;1.66;42.54;37.37;27.41;83.47;85.75;51.80;93.47;26.09;30.65;27.64;85.84;79.03;13.58;25.78;57.95;84.35;43.68;23.21;27.29;71.79;41.94;93.67;54.81;17.15;53.41;7.86;36.44;76.28;95.64;49.37;93.29;22.02;82.87;16.61;89.00;66.27;20.08;67.96;16.09;74.26;34.05;15.08;26.44;91.52;73.35;2.93;28.99;95.60;73.69;62.02;9.19;52.58;4.81;1.16;14.49;22.71;70.93;94.48;95.18;22.74;58.60;71.84;6.13;18.88;39.90;93.05;62.02;80.28;16.52;18.51;90.44;80.69;18.83;32.85;96.38;72.28;65.14;28.76;71.20;48.15;14.03;53.84;97.27;51.11;44.25;58.54;97.09;8.76;15.05;87.72;47.28;71.87;62.85;96.70;31.78;51.40;85.62;27.37;59.18;36.48;83.71;37.95;20.61;35.63;15.36;27.56;52.49;3.76;64.71;47.07;25.82;55.48;73.58;0.97;72.49;82.00;57.58;31.65;21.70;93.28;6.42;86.44;87.28;11.71;61.22;44.52;25.38;32.59;59.85;93.23;95.77;45.84;27.06;34.35;36.94;54.69;85.09;22.72
9.88;16.91;44.91;48.10;79.66;27.09;9.02;6.86;56.04;63.17;78.56;79.48;7.10;11.64;46.52;2.54;32.67;64.30;1.69;27.24;79.62;15.31;8.51;50.12;52.78;39.18;0.03;96.80;41.83;2.98;73.24;38.68;31.89;38.45;51.98;54.88;93.60;70.31;40.86;98.04;58.82;97.29;24.45;22.62;70.52;65.22;84.13;6.97;4.94;64.73;88.28;19.72;68.60;25.36;73.21;72.45;85.48;89.64;64.64;76.19;73.59;2.46;11.25;82.19;77.59;17.03;40.04;78.07;82.52;69.56;82.65;26.00;26.70;7.78;13.97;0.21;79.44;28.56;90.31;40.00;36.89;13.71;67.93;53.69;8.20;24.96;99.02;97.17;24.86;65.55;73.80;87.15;31.26;77.52;4.66;97.54;65.02;76.89;75.42;36.74;75.43;62.28;57.55;96.54;52.57;91.79;86.43;45.51;90.49;80.02;55.95;76.42;80.86;99.28;8.02;6.12;72.14;11.69;26.72;13.34;39.81;10.29;97.27;16.99;53.32;4.05;70.30;92.57;29.53;76.19;92.42;97.77;45.68;39.15;35.57;44.20;78.69;83.17;40.32;97.79;95.19;73.80;44.10;73.39;77.77;47.63;79.23;51.22;66.17;49.71;88.23;40.35;74.30;52.81;93.45;38.15;14.07;78.16;57.89;5.11;1.49;5.43;85.62;88.69;21.75;65.69;71.04;17.95;0.25;16.10;91.16;15.72;79.89;30.96;48.47;18.64;11.95;73.83;17.94;56.49;30.58;39.20;16.22;65.90;39.74;93.49;77.33;82.26;65.90;4.34;97.41;39.60;31.45;85.97;81.03;55.81;92.50;41.41;82.25;47.36;45.57;34.92;48.45;40.50;54.59;86.49;99.65;86.91;55.28;27.57;74.24;92.85;41.95;19.70;12.08;36.07;55.16;76.94;95.68;20.85;26.63;34.26;59.72;79.27;94.12;8.00;65.91;87.02;64.25;64.68;3.01;49.95;41.03;97.32;25.49;95.30;52.70;42.97;66.67;55.65;39.99;98.93;51.46;69.02;78.63;63.15;68.68;0.73;62.09;42.96;16.02;35.67;40.02;95.75;42.48;52.46;55.79;21.82;7.41;86.34;44.24;26.82;2.69;47.00;46.97;13.12;66.79;52.81;80.85;58.33;49.00;32.47;74.83;29.29;9.81;77.14;15.19;53.38;59.55;73.50;2.69;37.63;53.24;80.03;74.67;77.52;44.67;92.65;12.74;65.61;13.01;3.03;91.49;63.16;46.42;48.62;58.40;77.53;0.19;83.33
